Day,Date,City,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
49553,2010-05-25,Batna,20.4,28.9,0.0,5.4,8.5,NNE,30.0,ENE,N,11.0,17.0,70.0,65.0,1014.4,1009.5,5.0,2.0,25.5,27.2,No,No
49554,2010-05-26,Annaba,23.7,28.3,0.0,4.6,4.9,SSW,44.0,WNW,SW,7.0,13.0,78.0,44.0,1012.5,1009.7,7.0,3.0,25.6,27.8,No,No
49555,2010-05-27,Algiers,17.3,27.4,0.0,5.8,10.5,SSW,33.0,SSW,ENE,17.0,11.0,43.0,39.0,1016.1,1012.2,0.0,1.0,23.0,26.8,No,No
49556,2010-05-28,Constantine,13.8,26.9,0.0,4.8,9.1,E,31.0,SE,ENE,11.0,22.0,65.0,52.0,1017.0,1013.9,7.0,4.0,22.3,25.6,No,No
49557,2010-05-29,Annaba,21.4,28.8,0.0,5.0,5.5,N,30.0,SE,NE,6.0,13.0,67.0,68.0,1016.3,1012.2,6.0,7.0,25.2,26.5,No,No
49558,2010-05-30,Annaba,17.0,28.0,0.0,4.4,10.7,SSW,44.0,SSW,SSW,35.0,9.0,41.0,32.0,1017.2,1012.7,2.0,2.0,21.5,27.8,No,No
49559,2010-05-31,Annaba,14.4,26.6,0.0,6.8,10.8,SSW,35.0,SSW,SW,26.0,13.0,34.0,30.0,1017.8,1013.4,1.0,0.0,19.7,25.3,No,No
49560,2010-06-01,Sidi Bel Abbes,10.3,25.1,0.0,5.4,10.7,NE,30.0,,NE,0.0,24.0,45.0,31.0,1018.2,1014.0,0.0,0.0,20.4,23.8,No,No
49561,2010-06-02,Batna,12.2,26.9,0.0,6.4,9.8,ENE,31.0,SSE,NE,7.0,22.0,57.0,56.0,1016.6,1013.0,2.0,7.0,21.6,24.7,No,Yes
49562,2010-06-03,Algiers,20.6,27.1,3.8,5.2,3.7,WNW,43.0,S,ENE,9.0,26.0,86.0,71.0,1015.1,1012.4,7.0,7.0,22.4,25.4,Yes,Yes
49563,2010-06-04,Constantine,19.8,26.0,18.0,4.8,7.4,NE,28.0,SE,NE,7.0,22.0,78.0,66.0,1015.6,1012.9,1.0,3.0,22.0,24.9,Yes,No
49564,2010-06-05,Blida,17.3,26.4,0.0,5.0,10.8,SW,33.0,SW,SSW,26.0,15.0,36.0,29.0,1016.4,1012.7,7.0,3.0,21.0,25.5,No,No
49565,2010-06-06,Algiers,13.1,26.5,0.0,5.4,10.6,SW,35.0,SW,SSE,20.0,17.0,45.0,30.0,1017.4,1014.5,0.0,1.0,20.7,25.8,No,No
49566,2010-06-07,Oran,12.4,25.3,0.0,4.6,10.3,NE,31.0,W,ENE,6.0,24.0,63.0,48.0,1019.1,1016.9,0.0,1.0,20.5,23.9,No,No
49567,2010-06-08,Blida,12.7,24.8,0.0,6.2,10.7,NE,28.0,S,ENE,9.0,17.0,51.0,40.0,1019.5,1016.5,0.0,0.0,19.9,23.8,No,No
49568,2010-06-09,Bejaia,13.3,26.8,0.0,3.4,10.7,ENE,24.0,SSW,NE,11.0,19.0,66.0,55.0,1018.4,1014.9,1.0,1.0,21.9,25.7,No,No
49569,2010-06-10,Sidi Bel Abbes,14.7,27.6,0.0,3.6,10.6,ENE,31.0,SSW,ENE,15.0,15.0,69.0,37.0,1019.1,1016.3,1.0,1.0,22.1,27.1,No,No
49570,2010-06-11,Batna,15.5,25.9,0.0,5.2,5.8,ESE,33.0,SSW,E,4.0,15.0,70.0,63.0,1018.9,1016.9,2.0,8.0,21.8,23.5,No,No
49571,2010-06-12,Sidi Bel Abbes,13.4,26.4,0.0,3.6,10.6,SW,33.0,SSW,SSW,20.0,15.0,36.0,30.0,1019.7,1015.6,1.0,1.0,20.8,25.9,No,No
49572,2010-06-13,Skikda,13.3,24.2,0.0,6.2,10.5,ENE,33.0,SE,ENE,9.0,26.0,39.0,37.0,1020.8,1018.1,4.0,2.0,19.2,22.6,No,No
49573,2010-06-14,Bejaia,13.0,26.0,0.0,5.8,8.3,ENE,30.0,S,NE,9.0,20.0,52.0,51.0,1021.1,1018.0,4.0,5.0,21.1,25.2,No,No
49574,2010-06-15,Oran,17.5,27.7,0.0,3.4,5.9,ENE,35.0,SSW,E,19.0,26.0,66.0,48.0,1020.1,1015.9,5.0,6.0,21.1,26.8,No,No
49575,2010-06-16,Setif,19.5,27.6,0.0,6.0,8.1,ESE,50.0,S,E,15.0,33.0,60.0,50.0,1020.2,1017.7,6.0,4.0,23.2,26.0,No,No
49576,2010-06-17,Blida,16.1,26.9,0.0,6.6,9.5,ENE,31.0,ENE,ENE,2.0,22.0,62.0,55.0,1020.0,1016.6,1.0,1.0,23.0,25.3,No,No
49577,2010-06-18,Skikda,14.9,26.0,0.0,4.6,10.2,NE,26.0,,ENE,0.0,17.0,77.0,66.0,1018.7,1015.4,1.0,1.0,21.6,24.8,No,No
49578,2010-06-19,Skikda,14.8,27.2,0.0,3.4,6.6,SSE,35.0,,ENE,0.0,15.0,82.0,67.0,1019.0,1016.5,5.0,6.0,20.8,24.2,No,No
49579,2010-06-20,Setif,17.7,25.2,0.0,5.0,9.4,SSW,31.0,SSW,SSE,24.0,17.0,52.0,41.0,1023.5,1019.9,3.0,1.0,19.5,24.2,No,No
49580,2010-06-21,Sidi Bel Abbes,11.0,27.1,0.0,5.2,7.4,ESE,41.0,SSW,E,17.0,24.0,39.0,55.0,1023.9,1021.0,2.0,7.0,20.4,24.8,No,No
49581,2010-06-22,Blida,17.4,26.4,0.0,5.6,3.5,SE,50.0,SE,E,22.0,30.0,59.0,58.0,1023.5,1020.3,3.0,7.0,22.5,24.1,No,No
49582,2010-06-23,Oran,20.5,28.0,0.0,8.6,6.9,ESE,50.0,SE,E,28.0,35.0,61.0,52.0,1022.3,1019.5,5.0,4.0,24.1,25.4,No,No
49583,2010-06-24,Skikda,16.0,26.4,0.0,7.6,9.0,ENE,44.0,SE,ESE,6.0,31.0,63.0,51.0,1020.8,1017.0,6.0,3.0,21.8,25.6,No,No
49584,2010-06-25,Sidi Bel Abbes,17.8,26.5,0.2,5.2,3.1,E,52.0,ESE,ESE,28.0,31.0,79.0,67.0,1019.5,1017.2,7.0,7.0,21.9,24.5,No,No
49585,2010-06-26,Skikda,18.4,26.8,0.6,5.2,4.3,ENE,48.0,NE,E,9.0,35.0,68.0,56.0,1020.3,1016.6,6.0,7.0,22.5,24.6,No,No
49586,2010-06-27,Sidi Bel Abbes,15.4,26.0,0.0,5.4,10.0,NE,28.0,,NE,0.0,15.0,73.0,63.0,1018.1,1014.9,1.0,1.0,22.0,24.6,No,No
49587,2010-06-28,Oran,15.4,26.1,0.0,4.0,10.2,NE,24.0,N,ENE,7.0,17.0,84.0,59.0,1017.5,1014.4,1.0,1.0,21.6,25.0,No,No
49588,2010-06-29,Bejaia,16.4,26.6,0.0,4.0,8.9,ENE,30.0,SSE,ENE,7.0,20.0,81.0,67.0,1018.0,1015.8,3.0,2.0,21.7,25.7,No,No
49589,2010-06-30,Setif,16.6,27.6,0.0,4.2,8.0,ENE,31.0,SSW,NE,13.0,22.0,77.0,60.0,1018.9,1016.2,6.0,7.0,22.7,25.4,No,No
49590,2010-07-01,Annaba,16.4,27.7,0.0,4.2,8.4,ENE,41.0,SE,ENE,9.0,30.0,71.0,68.0,1019.6,1016.2,7.0,7.0,22.6,24.8,No,No
49591,2010-07-02,Bejaia,21.2,26.5,0.0,5.2,0.5,E,33.0,SE,ESE,19.0,20.0,69.0,65.0,1020.5,1018.5,7.0,7.0,23.9,25.1,No,No
49592,2010-07-03,Skikda,20.4,28.3,0.2,3.8,5.3,SSE,31.0,SSW,S,15.0,17.0,62.0,48.0,1021.9,1018.7,7.0,7.0,24.7,27.6,No,No
49593,2010-07-04,Batna,20.0,24.0,0.0,6.2,0.1,ESE,33.0,SSW,ENE,11.0,24.0,48.0,52.0,1022.1,1018.8,7.0,7.0,20.7,23.6,No,No
49594,2010-07-05,Oran,20.3,26.9,0.0,6.6,2.4,SE,39.0,S,E,7.0,26.0,67.0,67.0,1020.4,1016.7,7.0,7.0,22.1,24.0,No,No
49595,2010-07-06,Skikda,18.2,27.1,0.0,6.0,7.6,ENE,33.0,SSE,NE,11.0,26.0,70.0,62.0,1018.2,1015.1,6.0,2.0,23.1,25.7,No,Yes
49596,2010-07-07,Annaba,20.1,26.0,1.4,2.6,1.5,E,30.0,SE,ENE,13.0,19.0,84.0,76.0,1018.5,1015.8,7.0,7.0,22.5,23.5,Yes,No
49597,2010-07-08,Algiers,19.7,26.4,0.0,2.4,2.1,SSW,24.0,SE,NE,13.0,13.0,81.0,66.0,1018.2,1015.1,6.0,7.0,21.3,24.5,No,No
49598,2010-07-09,Bejaia,18.8,23.9,0.0,3.2,2.3,ESE,31.0,SSE,E,9.0,13.0,64.0,63.0,1018.4,1016.2,3.0,8.0,22.4,23.3,No,No
49599,2010-07-10,Setif,17.8,26.5,0.0,5.2,10.6,NE,37.0,SW,ENE,11.0,28.0,59.0,58.0,1021.1,1017.9,1.0,1.0,21.6,24.7,No,No
49600,2010-07-11,Blida,15.6,27.4,0.0,5.2,5.3,ENE,48.0,SSW,E,9.0,31.0,73.0,71.0,1021.5,1018.2,7.0,2.0,21.8,25.2,No,No
49601,2010-07-12,Algiers,16.5,26.4,0.0,5.4,9.5,ESE,37.0,SE,ENE,13.0,26.0,65.0,64.0,1020.6,1016.9,1.0,1.0,22.2,25.2,No,No
49602,2010-07-13,Bejaia,18.7,25.8,0.0,6.4,3.0,ESE,37.0,ESE,E,19.0,22.0,77.0,69.0,1019.3,1016.7,7.0,7.0,21.6,24.1,No,No
49603,2010-07-14,Skikda,19.2,27.6,0.2,3.4,10.3,NE,31.0,WSW,NE,4.0,24.0,74.0,65.0,1019.6,1015.8,1.0,2.0,23.2,25.4,No,No
49604,2010-07-15,Algiers,18.1,26.9,0.0,5.2,8.1,ENE,33.0,S,ENE,9.0,26.0,76.0,56.0,1019.2,1016.5,4.0,4.0,22.7,25.6,No,No
49605,2010-07-16,Setif,15.9,25.7,0.0,4.8,9.9,NE,35.0,SSE,ENE,20.0,26.0,44.0,41.0,1020.9,1018.0,0.0,0.0,21.5,23.9,No,No
49606,2010-07-17,Bejaia,13.3,25.3,0.0,6.4,10.7,ENE,33.0,SSE,ENE,11.0,20.0,60.0,55.0,1021.9,1018.7,1.0,1.0,19.5,24.5,No,No
49607,2010-07-18,Constantine,14.6,27.0,0.0,5.6,10.3,ESE,39.0,SSE,E,17.0,22.0,65.0,52.0,1020.1,1017.2,2.0,2.0,22.1,26.0,No,No
49608,2010-07-19,Constantine,14.6,26.9,0.0,5.8,9.7,NE,31.0,SSE,ENE,7.0,24.0,72.0,60.0,1018.5,1015.6,1.0,2.0,22.1,25.1,No,No
49609,2010-07-20,Skikda,15.5,28.2,0.0,5.2,9.2,NE,26.0,WSW,NE,11.0,19.0,71.0,52.0,1018.1,1014.2,5.0,1.0,22.1,26.6,No,No
49610,2010-07-21,Skikda,18.7,26.7,0.0,4.8,5.6,ESE,35.0,SE,ENE,13.0,24.0,66.0,60.0,1018.6,1015.9,7.0,6.0,22.8,24.4,No,No
49611,2010-07-22,Algiers,18.0,25.7,0.0,5.8,9.7,ENE,31.0,SW,NE,11.0,24.0,52.0,42.0,1020.9,1018.1,7.0,1.0,20.9,24.1,No,No
49612,2010-07-23,Setif,13.6,26.9,0.0,7.0,9.5,,,W,E,13.0,30.0,37.0,52.0,1022.3,1018.8,1.0,4.0,19.7,25.4,No,No
49613,2010-07-24,Oran,18.6,25.9,0.0,7.4,1.3,ESE,43.0,ESE,ENE,28.0,31.0,60.0,57.0,1021.4,1018.5,7.0,7.0,22.2,24.4,No,No
49614,2010-07-25,Sidi Bel Abbes,21.7,28.7,0.0,6.6,1.5,E,50.0,SE,ESE,31.0,28.0,68.0,65.0,1020.8,1018.8,7.0,7.0,23.9,24.4,No,No
49615,2010-07-26,Skikda,20.5,25.6,0.0,6.6,1.4,SE,41.0,S,SE,7.0,13.0,58.0,58.0,1022.1,1020.1,7.0,7.0,24.4,24.3,No,No
49616,2010-07-27,Sidi Bel Abbes,21.5,26.7,0.0,5.6,1.2,E,46.0,ESE,E,22.0,28.0,69.0,63.0,1022.6,1019.2,7.0,7.0,23.0,24.8,No,No
49617,2010-07-28,Oran,21.4,27.6,0.0,5.2,8.4,E,39.0,SE,ENE,13.0,20.0,67.0,63.0,1021.1,1017.5,5.0,3.0,24.8,26.6,No,No
49618,2010-07-29,Algiers,21.3,28.3,0.0,6.0,8.9,E,39.0,ESE,ENE,19.0,30.0,72.0,68.0,1020.2,1017.2,3.0,5.0,24.1,26.2,No,No
49619,2010-07-30,Constantine,20.8,27.9,0.0,5.8,10.1,E,31.0,ESE,ENE,20.0,22.0,78.0,67.0,1020.0,1017.7,1.0,1.0,24.0,26.2,No,No
49620,2010-07-31,Oran,19.7,28.5,0.0,5.8,9.4,NE,31.0,SE,NE,11.0,24.0,79.0,69.0,1021.0,1018.1,5.0,1.0,24.1,26.3,No,No
49621,2010-08-01,Setif,17.5,28.0,0.0,5.4,8.9,ENE,30.0,SSE,NE,6.0,19.0,78.0,59.0,1022.5,1018.5,6.0,2.0,23.6,26.6,No,No
49622,2010-08-02,Constantine,18.7,27.1,0.0,4.8,2.1,ENE,24.0,ESE,NE,4.0,17.0,75.0,57.0,1021.1,1016.6,3.0,6.0,23.4,26.7,No,No
49623,2010-08-03,Constantine,16.2,25.6,0.0,6.0,10.8,SSW,54.0,SSW,SSE,39.0,20.0,29.0,16.0,1019.3,1015.1,2.0,2.0,17.8,25.4,No,No
49624,2010-08-04,Algiers,6.8,24.0,0.0,6.8,10.4,ESE,39.0,SE,E,13.0,20.0,26.0,48.0,1018.9,1015.8,1.0,1.0,19.5,22.2,No,No
49625,2010-08-05,Constantine,14.0,26.2,0.0,6.2,7.6,NE,30.0,SE,ENE,19.0,19.0,64.0,62.0,1017.9,1014.5,7.0,7.0,21.8,24.7,No,No
49626,2010-08-06,Blida,18.1,29.2,0.0,5.2,10.6,SSW,41.0,SSW,SSE,26.0,17.0,50.0,33.0,1017.7,1013.8,1.0,1.0,22.7,28.5,No,No
49627,2010-08-07,Setif,12.8,25.8,0.0,5.8,10.9,ENE,43.0,S,ENE,9.0,31.0,34.0,39.0,1020.8,1016.6,1.0,0.0,20.7,23.8,No,No
49628,2010-08-08,Skikda,11.3,25.6,0.0,,10.7,E,33.0,SE,ENE,9.0,24.0,58.0,54.0,1019.4,1015.3,1.0,3.0,19.8,24.3,No,No
49629,2010-08-09,Batna,17.2,27.8,0.0,,7.2,ENE,37.0,SE,ENE,17.0,26.0,67.0,64.0,1017.3,1014.2,3.0,5.0,23.3,24.9,No,No
49630,2010-08-10,Sidi Bel Abbes,22.3,26.8,0.0,6.4,0.1,S,41.0,ENE,E,15.0,13.0,84.0,79.0,1016.4,1013.6,7.0,7.0,24.3,25.5,No,Yes
49631,2010-08-11,Skikda,14.9,24.5,49.8,,4.5,SW,48.0,SW,S,22.0,22.0,54.0,33.0,1018.9,1014.9,7.0,7.0,18.6,23.2,Yes,No
49632,2010-08-12,Annaba,11.0,24.6,0.0,6.4,11.1,SSW,50.0,SSW,SSW,30.0,20.0,29.0,22.0,1019.8,1014.9,0.0,0.0,18.7,24.0,No,No
49633,2010-08-13,Bejaia,9.1,23.9,0.0,6.6,11.1,SSW,31.0,SW,NE,20.0,24.0,32.0,31.0,1018.4,1013.8,0.0,0.0,18.2,22.3,No,No
49634,2010-08-14,Blida,9.8,24.2,0.0,5.0,10.5,E,31.0,S,ENE,7.0,20.0,59.0,50.0,1018.3,1015.3,0.0,1.0,19.3,23.3,No,No
49635,2010-08-15,Algiers,14.0,26.6,0.0,5.0,10.9,NNE,31.0,,N,0.0,13.0,66.0,55.0,1018.5,1014.4,1.0,1.0,22.3,25.1,No,No
49636,2010-08-16,Batna,13.6,29.3,0.0,4.6,11.1,NE,35.0,SSW,NE,7.0,30.0,55.0,49.0,1018.2,1014.9,0.0,0.0,21.6,25.8,No,No
49637,2010-08-17,Annaba,17.7,26.2,0.0,7.0,9.9,ENE,35.0,ESE,NE,11.0,20.0,76.0,64.0,1018.5,1015.6,5.0,3.0,22.4,25.5,No,No
49638,2010-08-18,Algiers,18.9,26.1,0.0,6.2,3.1,ENE,30.0,SE,ENE,11.0,19.0,79.0,72.0,1019.3,1015.9,4.0,8.0,23.3,25.8,No,No
49639,2010-08-19,Blida,22.8,28.5,0.4,3.0,8.5,ENE,30.0,ENE,NE,11.0,19.0,89.0,74.0,1018.7,1015.1,7.0,3.0,24.6,27.2,No,No
49640,2010-08-20,Algiers,21.6,28.2,0.0,3.4,3.9,NE,30.0,NE,N,9.0,15.0,88.0,67.0,1016.6,1013.3,7.0,7.0,24.8,26.9,No,No
49641,2010-08-21,Constantine,22.1,28.2,0.0,4.4,7.9,NE,31.0,SE,NE,13.0,22.0,81.0,74.0,1018.0,1015.5,7.0,3.0,25.2,26.4,No,No
49642,2010-08-22,Algiers,21.9,28.3,0.0,5.2,8.4,ENE,39.0,ESE,ENE,28.0,28.0,73.0,64.0,1019.0,1016.0,5.0,2.0,25.7,26.9,No,No
49643,2010-08-23,Batna,23.1,28.3,0.0,6.4,10.5,NE,30.0,NE,NE,19.0,17.0,74.0,59.0,1019.4,1014.6,4.0,1.0,26.0,27.7,No,No
49644,2010-08-24,Oran,19.7,28.3,0.0,6.0,10.4,NNE,28.0,NW,N,6.0,17.0,79.0,55.0,1016.9,1012.6,5.0,1.0,24.6,27.8,No,No
49645,2010-08-25,Setif,19.6,28.7,0.0,5.0,10.7,ENE,31.0,NW,NE,7.0,20.0,74.0,59.0,1015.1,1011.2,2.0,3.0,24.7,27.2,No,No
49646,2010-08-26,Setif,17.4,21.9,0.2,5.2,0.3,SW,48.0,SSW,S,28.0,22.0,64.0,50.0,1015.6,1013.5,7.0,7.0,19.3,21.0,No,Yes
49647,2010-08-27,Skikda,15.6,22.3,1.4,4.8,1.5,SSW,37.0,SSW,S,22.0,13.0,55.0,48.0,1018.9,1016.0,7.0,8.0,18.6,21.8,Yes,No
49648,2010-08-28,Setif,18.5,26.0,0.0,5.6,1.2,E,30.0,S,NE,6.0,20.0,50.0,65.0,1019.4,1016.7,7.0,7.0,21.1,24.1,No,No
49649,2010-08-29,Setif,20.1,23.7,0.2,3.6,0.0,ESE,35.0,SSW,SE,11.0,19.0,64.0,65.0,1019.8,1017.6,7.0,8.0,21.5,23.3,No,Yes
49650,2010-08-30,Setif,18.6,27.5,2.2,2.6,2.3,E,44.0,SSW,E,11.0,28.0,70.0,64.0,1020.1,1017.0,5.0,7.0,21.6,24.9,Yes,No
49651,2010-08-31,Blida,21.1,27.4,0.0,6.4,7.1,E,56.0,ESE,E,28.0,35.0,69.0,54.0,1021.4,1018.1,6.0,4.0,23.7,26.3,No,No
49652,2010-09-01,Oran,20.4,27.4,0.0,9.8,8.6,ENE,43.0,ESE,ENE,28.0,28.0,59.0,60.0,1021.4,1018.2,5.0,1.0,24.3,25.4,No,No
49653,2010-09-02,Bejaia,18.8,26.3,0.0,6.2,10.8,ENE,35.0,SE,ENE,13.0,28.0,70.0,66.0,1020.3,1016.3,1.0,1.0,23.8,24.9,No,No
49654,2010-09-03,Blida,17.4,27.1,0.0,6.4,10.0,ENE,39.0,SE,ENE,19.0,30.0,70.0,64.0,1018.4,1014.7,2.0,1.0,24.2,26.0,No,Yes
49655,2010-09-04,Constantine,22.7,27.6,1.6,6.8,1.6,ENE,33.0,ENE,ENE,20.0,20.0,83.0,79.0,1017.3,1014.8,7.0,7.0,25.6,26.2,Yes,No
49656,2010-09-05,Annaba,23.0,28.7,0.0,3.2,6.6,ENE,31.0,ENE,ENE,17.0,26.0,82.0,74.0,1018.5,1015.1,7.0,5.0,25.8,27.7,No,No
49657,2010-09-06,Sidi Bel Abbes,20.4,29.1,0.6,6.6,2.8,SW,56.0,SSW,NE,22.0,15.0,62.0,62.0,1019.9,1015.8,7.0,8.0,22.0,26.5,No,No
49658,2010-09-07,Bejaia,22.0,29.0,0.0,4.6,8.2,E,48.0,SE,ENE,15.0,28.0,71.0,69.0,1019.6,1016.0,6.0,3.0,26.4,27.7,No,No
49659,2010-09-08,Skikda,22.1,29.4,0.0,6.6,8.2,ENE,41.0,ESE,ENE,24.0,31.0,65.0,68.0,1020.7,1016.7,2.0,6.0,26.0,26.5,No,No
49660,2010-09-09,Bejaia,23.1,29.0,0.0,7.8,7.2,ENE,35.0,ESE,ENE,19.0,24.0,73.0,68.0,1019.0,1014.3,7.0,2.0,25.3,27.2,No,No
49661,2010-09-10,Blida,22.2,30.1,0.0,6.8,9.1,N,31.0,N,N,15.0,13.0,69.0,51.0,1016.4,1012.7,6.0,1.0,27.1,28.7,No,No
49662,2010-09-11,Batna,21.1,29.9,0.0,6.0,9.2,NE,35.0,SSW,ENE,4.0,26.0,73.0,61.0,1016.4,1013.9,1.0,2.0,26.1,28.3,No,No
49663,2010-09-12,Algiers,22.9,29.0,0.0,8.0,8.1,ENE,37.0,ESE,NE,19.0,30.0,69.0,68.0,1018.1,1014.7,7.0,3.0,26.8,27.4,No,No
49664,2010-09-13,Oran,23.1,29.0,0.0,8.0,9.8,ENE,37.0,ESE,ENE,22.0,28.0,63.0,65.0,1018.7,1014.7,2.0,3.0,26.5,27.3,No,No
49665,2010-09-14,Sidi Bel Abbes,22.3,29.5,0.0,8.0,9.9,ENE,31.0,ENE,NE,17.0,20.0,69.0,62.0,1016.8,1013.5,5.0,2.0,27.0,28.2,No,No
49666,2010-09-15,Batna,20.6,30.1,0.0,6.0,10.5,NE,30.0,NNW,ENE,9.0,15.0,65.0,59.0,1016.3,1011.6,1.0,1.0,26.6,28.9,No,No
49667,2010-09-16,Bejaia,21.8,30.8,0.0,6.4,10.2,NE,37.0,NE,ENE,11.0,28.0,60.0,63.0,1016.5,1013.7,3.0,1.0,27.9,28.1,No,No
49668,2010-09-17,Batna,23.4,30.5,0.0,8.0,9.3,E,43.0,E,ENE,22.0,26.0,68.0,58.0,1017.6,1014.6,6.0,2.0,27.2,28.2,No,No
49669,2010-09-18,Algiers,22.4,29.4,0.0,8.2,3.5,ESE,52.0,ESE,E,30.0,31.0,67.0,64.0,1016.6,1013.4,6.0,7.0,24.6,26.8,No,No
49670,2010-09-19,Skikda,24.1,28.3,0.0,9.2,1.9,ENE,37.0,ENE,ENE,30.0,20.0,64.0,77.0,1015.3,1012.8,6.0,7.0,28.0,26.4,No,Yes
49671,2010-09-20,Batna,21.0,27.5,64.6,,0.7,SSW,39.0,SSE,SSW,4.0,17.0,91.0,61.0,1016.9,1013.4,8.0,7.0,21.9,27.1,Yes,Yes
49672,2010-09-21,Skikda,21.9,29.3,2.4,3.0,8.3,ENE,35.0,ESE,NE,13.0,28.0,71.0,75.0,1018.1,1014.9,6.0,5.0,25.6,27.6,Yes,No
49673,2010-09-22,Bejaia,23.9,29.8,0.8,6.8,7.0,ENE,41.0,ESE,ENE,19.0,30.0,80.0,71.0,1018.0,1014.6,7.0,3.0,26.1,28.2,No,Yes
49674,2010-09-23,Bejaia,22.5,29.6,4.4,6.6,10.3,ENE,44.0,ESE,ENE,26.0,30.0,69.0,60.0,1017.9,1015.1,6.0,7.0,27.1,28.2,Yes,No
49675,2010-09-24,Constantine,23.0,27.2,0.0,8.0,1.2,ESE,37.0,ESE,ESE,28.0,26.0,68.0,79.0,1018.4,1015.8,7.0,8.0,26.6,25.0,No,Yes
49676,2010-09-25,Oran,22.6,29.8,1.2,2.8,8.9,ENE,41.0,E,ENE,17.0,26.0,75.0,70.0,1017.9,1014.7,5.0,6.0,26.7,28.0,Yes,Yes
49677,2010-09-26,Blida,22.2,29.1,7.8,7.4,11.0,ENE,35.0,SE,NE,13.0,28.0,78.0,71.0,1017.4,1013.8,6.0,2.0,26.0,27.4,Yes,No
49678,2010-09-27,Skikda,23.1,29.0,0.0,7.0,11.2,ENE,33.0,E,ENE,17.0,24.0,76.0,71.0,1016.8,1013.3,3.0,2.0,27.3,27.8,No,No
49679,2010-09-28,Skikda,22.8,29.2,0.2,6.6,7.4,ENE,35.0,,ENE,0.0,24.0,77.0,74.0,1015.1,1011.6,5.0,4.0,27.3,28.3,No,No
49680,2010-09-29,Algiers,24.2,30.6,0.2,6.8,7.1,NNW,31.0,N,NNW,20.0,13.0,73.0,54.0,1013.6,1009.5,6.0,4.0,27.9,28.6,No,No
49681,2010-09-30,Skikda,22.2,29.4,0.6,6.2,7.7,NE,41.0,SSE,ENE,19.0,31.0,57.0,64.0,1015.5,1013.0,2.0,5.0,26.4,27.5,No,No
49682,2010-10-01,Sidi Bel Abbes,21.5,29.4,0.0,7.8,10.6,ESE,54.0,ESE,ENE,33.0,35.0,56.0,53.0,1018.0,1014.7,1.0,2.0,26.2,28.1,No,No
49683,2010-10-02,Setif,22.7,30.3,0.0,11.0,9.5,E,54.0,ESE,E,31.0,41.0,63.0,61.0,1018.9,1014.8,7.0,2.0,26.5,28.0,No,No
49684,2010-10-03,Setif,23.1,29.8,0.0,9.8,7.6,ENE,48.0,SSE,ENE,17.0,33.0,62.0,61.0,1018.7,1015.1,7.0,2.0,26.7,28.8,No,No
49685,2010-10-04,Sidi Bel Abbes,23.2,29.0,0.0,7.6,10.1,E,33.0,E,ENE,24.0,20.0,71.0,60.0,1017.1,1012.9,7.0,3.0,25.5,28.5,No,No
49686,2010-10-05,Batna,21.6,29.6,0.0,7.2,11.5,ENE,35.0,ESE,ENE,13.0,28.0,69.0,67.0,1015.7,1012.1,3.0,1.0,27.1,28.2,No,No
49687,2010-10-06,Constantine,23.6,30.5,0.0,7.0,11.5,ENE,43.0,ESE,ENE,19.0,33.0,65.0,56.0,1015.3,1012.2,6.0,1.0,28.1,29.4,No,No
49688,2010-10-07,Bejaia,22.7,30.5,0.0,8.2,11.2,ENE,37.0,E,ENE,20.0,28.0,66.0,63.0,1015.6,1012.1,3.0,3.0,27.5,28.8,No,No
49689,2010-10-08,Skikda,23.9,30.4,0.0,8.6,8.6,NE,37.0,E,ENE,19.0,28.0,65.0,69.0,1014.6,1011.6,6.0,8.0,27.6,27.7,No,No
49690,2010-10-09,Batna,23.0,30.0,0.6,8.2,5.8,ENE,39.0,ESE,ENE,20.0,28.0,71.0,63.0,1014.7,1011.5,7.0,7.0,26.8,28.1,No,Yes
49691,2010-10-10,Batna,22.6,29.2,2.2,5.8,2.4,ESE,41.0,SE,E,22.0,26.0,63.0,65.0,1015.4,1013.0,7.0,7.0,27.3,26.9,Yes,Yes
49692,2010-10-11,Oran,21.1,28.7,2.6,7.8,4.9,ENE,35.0,SSE,NE,17.0,20.0,73.0,62.0,1017.9,1014.7,7.0,7.0,23.4,27.6,Yes,No
49693,2010-10-12,Sidi Bel Abbes,20.8,30.4,0.0,5.2,11.2,ENE,39.0,SE,ENE,15.0,28.0,61.0,60.0,1017.2,1012.4,5.0,1.0,25.8,28.6,No,Yes
49694,2010-10-13,Bejaia,21.2,27.4,4.4,7.8,0.7,ESE,52.0,SSE,SE,20.0,30.0,89.0,70.0,1015.1,1011.9,8.0,7.0,23.6,25.8,Yes,No
49695,2010-10-14,Bejaia,23.0,28.7,0.2,6.2,0.6,E,54.0,ESE,E,26.0,28.0,69.0,71.0,1013.6,1009.2,7.0,7.0,26.3,26.8,No,Yes
49696,2010-10-15,Sidi Bel Abbes,22.8,29.6,17.4,6.4,8.1,N,39.0,NNW,N,22.0,26.0,76.0,68.0,1009.8,1005.5,4.0,5.0,26.6,28.1,Yes,Yes
